id,number,issue,filing,title,us,ipc,inv_location,link,inventors,assignee,asignee_location,tech areas,references
8466789,8466789,20130618,20080826,Method for theft recognition on a photovoltaic unit and inverter for a photovoltaic unit,"340571, 3405681, 3405682, 340531, 340533, 136243, 136244","G08B13/14, G08B1/08, H04Q1/30, H02N6/00", Marchtrenk AT  Roitham AT ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8466789,"Mühlberger Thomas, Prötsch Roland","","",Solar Monitoring,""
8435064,8435064,20130507,20100208,Mounting for a DC-AC converter and method for fitting a DC-AC converter,439376,H01R13/64, Nussbach AT  Wels AT  Vorchdorf AT ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8435064,"Stockinger Walter, Graf Jürgen, Lebelhuber Markus","","",Solar Mounting/Rack,""
7884278,7884278,20110208,20081020,Apparatuses and methods to reduce safety risks associated with photovoltaic systems,136244,H01L31/00, Sunnyvale CA US  Cupertino CA US  Saratoga CA US  Los Gatos CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7884278,"Powell Earl G., Hadar Ron, Kikinis Dan, Arditi Shmuel","","",Solar Inverter,"5143556, 5235266, 5268832, 5280133, 5604430, 5923158, 6031736, 6093885, 6101073, 6275016, 6396239, 6448489, 6515215, 6545211, 6593520, 6650031, 6653549, 6837739, 6844739, 6894911, 6897370, 6984970, 7061214, 7150938, 7248946, 7256566, 7276886, 7518346, 7595616, 7605498, 7719140, 2005/0057214, 2005/0057215, 2006/0001406, 2006/0174939, 2006/0185727, 2006/0231132, 2007/0273351, 2008/0121272, 2008/0122449, 2008/0122518, 2008/0142071, 2008/0179949, 2008/0191560, 2008/0191675, 2008/0303503, 2010/0139734, 2005262278, 4232356, 19961705, 1388774, 2249147, 4219982, 8097460, 8116628, 8316517, 9148611, 11103538, 2000358330, 2003134661, 03012569"
8459249,8459249,20130611,20080612,Single axis solar tracking system,"126600, 126605, 126606, 126607",F24J2/38, Albuquerque NM US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8459249,Corio Ronald P.,"","",Solar Mounting/Rack,""
7397653,7397653,20080708,20060407,Inverter design,"361676, 361600, 361690, 361697, 361103, 307147, 307150, 307151, 363134, 363141","H02B1/00, F28F7/00, H05K7/20", Bend OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7397653,Taylor Bill,"","",Solar Inverter,"4620263, 4769557, 5091823, 5170336, 5947289, 5949640, 6046921, 6101073, 6201180, 6320769, 6320776, D455399, 6593520, 6713890, 6750391, 6803515, 6812396, 6856497, 6897370, 6980450, 2001/0023703, 2002/0085325, 2002/0105765, 2002/0186020, 2002/0195138, 2003/0067723, 2003/0075211, 2003/0111103, 2005/0045224, 2006/0120001, 10323982"
7479774,7479774,20090120,20060407,High-performance solar photovoltaic (PV) energy conversion system,"323284, 323222, 323904, 363 17, 363 98, 363132","H02M3/335, H02M3/24, H02M7/44"," Liouying Township, Tainan County TW  Dali TW ",http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7479774,"Wai Rong-Jong, Wang Wen-Hung","","",Solar Inverter,"5815386, 6680693, 7023186, 7099169, 7161331, 2005/0113986, 2007/0216390"
8432709,8432709,20130430,20101216,DC-to-AC power inverting apparatus for photovoltaic modules,"363 17, 363132","H02M3/335, H02M7/5387", Miaoli County TW  Hsinchu TW ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8432709,"Huang Yung-Fu, Konishi Yoshihiro","","",Solar Inverter,""
8035369,8035369,20111011,20080609,Method for detecting an isolated network,"324 7621, 307 16, 700286","G01R23/16, H02J3/00", Kassel DE  Kassel DE  Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8035369,"Strnad Michael, Bechtel Neidhardt, Hardt Christian","","",Solar Inverter,"5587662, 6810339, 6850074, 6933714, 7015597, 7106564, 7376491, 2003/0098671, 2003/0165036, 2008/0204044, 19949997, 1340988, 1764894"
7742897,7742897,20100622,20071202,Systems and methods for monitoring and diagnosing the power generated by renewable power systems,702182,G06F11/30, 2787 Route 9 Cold Spring NY 10516 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7742897,Herzig Michael,"","",Solar Monitoring,"4280061, 6311137, 7133787, 2002/0033020, 2004/0103056, 2004/0138977, 2004/0177027, 2004/0230377, 2006/0271214, 2007/0162367, 2008/0091625, 2008/0215500, WO 0225987, WO 2006119113"
7856769,7856769,20101228,20060113,Rack assembly for mounting solar modules," 521733, 2492191, 136244, 136251",E04H14/00, Oakland CA US  San Francisco CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7856769,"Plaisted Joshua Reed, West Brian","","",Solar Mounting/Rack,"1159372, 1306434, 2747166, 3881799, 4029080, 4061413, 4150660, 4239555, 4336413, 4372292, 4636577, 4936063, 4961712, 4993959, 5180442, 5338369, 5409549, 5451167, 5497587, 5524401, 5571338, 5603187, 5687453, 5740996, 5788204, 5986203, 6106310, 6195066, 6201179, 6269596, 6283770, 6320120, 6323478, 6366304, 6465724, 6521821, 7012188, 7293748, 7406800, 7419377, 7469508, 7592537, 7721492, 2002/0078991, 2003/0010372, 2003/0015637, 2003/0071177, 2003/0094193, 2003/0201009, 2004/0011354, 2004/0163338, 2005/0161074, 2005/0257453, 2006/0032527, 2006/0042682, 2006/0086382, 2006/0124167, 2007/0251567, 2007/0295391, 2008/0053009, 2008/0053517, 2008/0121273, 2008/0169018, 2009/0019796, 2009/0038668, 19804685, 0417303, 0587348, 0599497, 0614058, 0905795, 1873843, 09-184209, 10-159201, 11-186586, 11-204819, 2000-100490, 2001-214579, 2001-262800, 2004-251037, 2005-194771, 2007-262764, 2007-262764, WO 0241407"
8136310,8136310,20120320,20090622,Photovoltaic solar panel mounting system," 521733,  5250606,  527411",E04D13/18, Santa Rosa CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8136310,Tweedie Richard,"","",Solar Mounting/Rack,"6360491, 7434362, 2004/0055239, 2008/0053009"
8228697,8228697,20120724,20090720,"Systems, methods, and apparatus for operating a power converter","363 95, 363 35","H02M3/24, H02J3/36", Roanoke VA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8228697,Wagoner Robert Gregory,"","",Solar Inverter,"4390940, 6058035, 6262558, 6291764, 6323626, 6369461, 6809942, 6921985, 6952353, 7016205, 2005/0284673, 2006/0267560, 2007/0187955, 2008/0007121, 2008/0062724, 2008/0140349, 2008/0278975, 2008/0303503, 2009/0058086, 2009/0230689, 2009/0289502, 2010/0002475, 947904, 2007/140466"
8464478,8464478,20130618,20121005,Next generation photovoltaic solar panel piggyback mounting system," 521733,  5250605",E04D13/18, Santa Rosa CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8464478,Tweedie Richard,"","",Solar Mounting/Rack,""
7888584,7888584,20110215,20030829,"Solar cell, module, array, network, and power grid",136244,H01L31/00, 18261 SW. Fallatin Loop Aloha OR 97007 US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7888584,Lyden Robert M.,"","",Solar Mounting/Rack,"3844840, 4173229, 4200904, 4224082, 4281369, 4365106, 4414252, 4609770, 4636579, 4670293, 4689874, 4717790, 4718185, 4768738, 4841416, 4873790, 4989124, 5085900, 5149188, 5270636, D353014, 5385848, 5433259, 5460441, 5478407, 5482569, 5564816, 5584940, 5611176, 5674325, 5703468, 5787649, 5863354, 6060658, 6099637, 6124378, 6160215, 6168968, 6211043, 6224016, 6237521, 6271053, 6294722, 6300158, 6310281, 6327994, 6343440, 6380477, 6437231, 6455767, 6480366, 6543725, 6552405, 6576290, 2001/0020485, 2001/0035205, 2002/0000242, 2002/0092558, 2002/0129849, 2002/0134422, 2002/0139411, 2002/0153037, 2002/0157702, 2002/0158584, 2002/0168474, 2002/0182769, 2002/0184833, 2003/0029493, 2003/0041894, 2003/0113481, 2003/0127127, 2003/0127128, 2003/0141417, 2004/0200522, 2004/0211459, 2004/0221886, 10107600, 1024550, 59-036975, 05152596, 05-226681, 11-168228"
7338311,7338311,20080304,20051031,Protective device for a load current carrying apparatus,439441,H01R4/24, Kassel DE  Lohfelden DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7338311,"Laschinksi Joachim, Buchhold Stefan","","",Solar Inverter,"2439708, 4063110, 4603931, 5542425, 6375619, G 94 09 534.5, 101 51 163, 102 25 259, 198 82 471, 0 437 696"
7634875,7634875,20091222,20060110,Mounting system with threaded sliding block," 521733,  52843,  52846, 403331","E04D13/18, E04C3/00", Rangsdorf DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7634875,Genschorek Gido,"","",Solar Mounting/Rack,"3333799, 4100709, 4729138, 5121583, 5164020, 5464302, 5571338, 5740996, 6302238, 6370828, 6712540, 6784360, 6959517, 2004/0163338, 2004/0221524, 2007/0256996, 3423 227, 8801554, 91 09 605.7, 197 17 996, 19727302, 299 11 401 U 1, 299 19 147 U 1, 101 32 557, 10113667, 0 761 901, 0905795, 10266472, WO 2004/079775"
7406800,7406800,20080805,20040518,Mounting system for a solar panel," 521733,  525861, 136244","E04D13/18, E04B2/00, H01L31/042", Saratoga CA US  Saratoga CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7406800,"Cinnamon Barry, Levy Emanuel Edward","","",Solar Mounting/Rack,"4429872, 4966631, 5143556, 5164020, 5497587, 5571338, 5706617, 5746029, 6093884, 6111189, 6201180, 6207889, 6269596, 6360491, 6465724, 6501013, 6670541, 6672018, 6784360, 6959517, 7043884, 2002/0046506, 2003/0015637, 2003/0070368, 2004/0163338, 2970348"
7832267,7832267,20101116,20080606,Method for determining temporal solar irradiance values," 7317027, 126621, 126623",G01W1/00, Boulder CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7832267,Woro Aaron William,"","",Solar Site Assessment,"4380996, 4418684, 5943164, 6338027, 6748327, 6968295, 7305983, 7500391, 2003/0074244, 2004/0059691, 2005/0013477, 2005/0017967, 2005/0039787, 2007/0124335, 2008/0105045, 2008/0147335, 2009/0125275"
8232681,8232681,20120731,20100126,Hybrid wind-solar inverters,307 86,H02J1/00, Leon ES ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8232681,Lopez Miguel Bartolome,"","",Solar Inverter,"5598041, 6194793, 6256212, 6339538, 6372978, 6377027, 7099169, 2005/0200133, 2005/0270000, 2008/0217998, 2009/0179500, 102006023563, 2104200, 2104216, 2452787, 2005076445"
7297866,7297866,20071120,20040315,Ventilated photovoltaic module frame,"136246, 136243,  521733",H01L31/052, Palo Alto CA US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7297866,Aschenbrenner Peter,"","",Solar Mounting/Rack,"4942865, 5338369, 5571338, 5589006, 5951785, 6061978, 6105316, 6111189, 6342669, 6360491, 6410843, 6465724, 6552258, 2002/0046506, 2003/0101662, 2003/0111103"
7974079,7974079,20110705,20080617,Integrated mounting system for communication and surveillance infrastructures,"36167901, 36167902, 361724, 361725, 248235, 135 8813",H05K7/20, Tuscaloosa AL US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7974079,Miller Landon,"","",Solar Mounting/Rack,"3699235, 3931452, 5125608, 5798482, 5816443, 5859762, 6111189, 6350135, 6397869, 6531656, 6535382, 6675934, 7230819, 7285719, 7302775, 7307541, 7703466, 7749380, 7756667, 7811159, 2003/0036346, 2004/0222336, 2005/0033515, 2005/0257861, 2006/0137348, 2006/0232412, 2006/0250755, 2007/0134058, 2007/0209694, 2008/0068782, 2008/0155915, 2008/0197664, 2008/0197702"
8196360,8196360,20120612,20061222,Photovoltaic solar roof tile assembly system," 521733,  525861, 126623, 136244",E04D13/18, Surrey CA  Vancouver CA  Vancouver CA ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8196360,"Metten Erich Christian, Roddick Timothy James, Scultety Jason Leonard","","",Solar Mounting/Rack,"4321416, 5014488, 5084255, 5575861, 6065255, 6065256, 6075202, 6111189, 6119415, 6201180, 6269596, 6369315, 6465724, 6617507, 6672018, 6856496, 7012188, 7102074, 2003/0015636, 2003/0015637, 2003/0070368, 2005/0166955, 2006/0032527, 2009/0019796, 746203, 1077226, 1248582, 2219026, 2335159, 2301420, 2445799, 0 625 802, 0 625 802, 11-204819"
8294296,8294296,20121023,20090721,"System, method, and apparatus for remotely coupling photovoltaic arrays","307 45, 136243, 136244, 136261, 136265",H02J3/00, Fort Collins CO US  Fort Collins CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8294296,"Gilmore Jack Arthur, Seymour Eric","","",Solar Mounting/Rack,"3986097, 4025862, 4054827, 4080646, 4128793, 4161023, 4678983, 4748311, 4768096, 5270636, 5451962, 5781419, 5923100, 5932994, 6093885, 6115273, 6266260, 6404655, 6625046, 6812396, 6844739, 6914418, 7053506, 7292419, 7456524, 7554031, 7619200, 7701081, 7768751, 2001/0004322, 2001/0023703, 2001/0048605, 2002/0105765, 2003/0111103, 2003/0155887, 2003/0172968, 2004/0211459, 2005/0139259, 2005/0180181, 2005/0279402, 2006/0162772, 2006/0221653, 2006/0227472, 2008/0291706, 2009/0032082, 2009/0078304, 2009/0167086, 2009/0167097, 2009/0190275, 2009/0217964, 2009/0283130, 2010/0132758, 05-025890, 06-252434, 07-049721, 10-014111, 10-229679, 11-285260, 2000-295786, 2000-358370, 2002-319687, 2003-124492, 2004-015941, 2004-343909, 2005-204485, 2006-187150, 2007-201257, 10-2006-0100840, 20-2006-0021132, 2007022955"
7812247,7812247,20101012,20071023,"Flexible photovoltaic array with integrated wiring and control circuitry, and associated methods","136244, 136293",H01L31/042, Littleton CO US  Lone Tree CO US  Pacific Palisades CA US  Lakewood CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7812247,"Armstrong Joseph H., Foster Matthew B., Port Jonathan S., Jensen Douglas G.","","",Solar Mounting/Rack,"4617421, 4724010, 4860509, 5990414, 5998729, 6093884, 6295818, 6310281, 6311436, 6372538, 6465724, 6472593, 6675580, 6729081, 7019207, 7271333, 2001/0045228, 2001/0050102, 2002/0046764, 2003/0068559, 2005/0012021, 2005/0115176, 2005/0133082, 2005/0224108, 61082485, 08186280, 10135499, 2002009326, 2003298100, WO 2009/011790"
8053930,8053930,20111108,20090615,Solar power plant,"307 82, 323361","H02J3/00, H01F30/12, H01F38/38", Kassel DE  Wolfenbuettel DE  Kaufungen DE  Kassel DE ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8053930,"Cramer Guenther, Engel Bernd, Greizer Frank, Laschinski Joachim","","",Solar Inverter,"2002/0085325, 2007/0179720, 202006008936, 1841050"
7750502,7750502,20100706,20090303,Portable weather resistant flow meter system,"307 64, 307 66",H02J9/00, Sugar Land TX US  Stafford TX US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7750502,"Haun Darrell N., Haun Donald N.","","",Solar Monitoring,"5335730, 5757283, 2003/0192675, 2006/0239777, 2007/0010916, 2007/0171888"
7768154,7768154,20100803,20071015,Inverter bus structures and associated methods,"307 82, 363 16","H02J1/10, H02M3/335", Bend OR US  Bend OR US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7768154,"Taylor William Fillmore, Hoffman Brian John","","",Solar Inverter,"3629600, 3823358, 4144462, 7057308"
8019117,8019117,20110913,20090609,Method and apparatus for evaluating solar radiation amount,"382100, 382113, 382154",G06K9/00, Tokyo JP ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8019117,Sasakawa Tadashi,"","",Solar Site Assessment,"11-211560, 2004-118639, 2005-51014, 2006-114838, 2006-210750"
7896000,7896000,20110301,20090126,Integrated thermal and photovoltaic solar collector and method for operation and mounting an array of solar collectors,"126628, 126629, 126634, 126647",F24J2/04, Richmond Hill CA  Toronto CA ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7896000,"Nikiforov Vladimir, Kirkpatrick Richard","","",Solar Mounting/Rack,"1283333, 1326619, 4132217, 4265222, 4308858, 4350200, 4615381, 4774932, 4834338, 4899728, 5497587, 5935343, 7484507, 2002/0117166"
6949843,6949843,20050927,20030922,Grid-connected power systems having back-up power sources and methods of providing back-up power in grid-connected power systems,307 64,/, Silver Spring MD US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6949843,Dubovsky Stephen M.,"","",Solar Inverter,"3419779, 3600599, 5222117, 5493155, 5522944, 5592074, 5716442, 5929538, 6215202, 6344985, 6353304, 6370050, 6448489, 6487096, 6506622, 6559559, 2003/0038713, 2003/0072977"
7806377,7806377,20101005,20090224,Modular solar panel mounting system,"248200,  521733, 2483091",F16M11/00, Hopewell NJ US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7806377,Strizki Michael,"","",Solar Mounting/Rack,"7012188, 7230819, 7600350, 7634875, 2005/0161073, 2008/0236571, 2009/0065046, 2009/0293932"
7500391,7500391,20090310,20070425,System and method for identifying the solar potential of rooftops," 7317027, 126621, 126623",G01W1/00, Boulder CO US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7500391,Woro Aaron William,"","",Solar Site Assessment,"4380996, 4418684, 5943164, 6338027, 6748327, 6968295, 7305983, 2003/0074244, 2004/0059691, 2005/0013477, 2005/0017967, 2005/0039787"
7952897,7952897,20110531,20051222,System for producing electric power from renewable sources and a control method thereof,"363 41, 323906",H02M1/12, Florence IT  Arezzo IT  Salerno IT  Caserta IT  Salerno IT  Salerno IT  Salerno IT  Catanzaro IT ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7952897,"Nocentini Danio, Macerini Sauro, Femia Nicola, Vitelli Massimo, Spagnuolo Giovanni, Petrone Giovanni, De Rosa Filippo, Sirianni Antonio","","",Solar Inverter,"4494180, 6914418, 2008/0278983"
8200373,8200373,20120612,20100423,Energy production and consumption matching system,"700295, 307 24, 307 31, 307 64",G06F19/00, Cary NC US  Raleigh NC US ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8200373,"Stiles, Jr. Robert W., Boothe Brian J.","","",Solar Monitoring,"4357665, 6882131, 6889122, 7171374, 7274975, 7772716, 7783390, 7830037, 7962249, 2009/0012917, 2009/0027932, 2009/0160187, 2010/0019577, 2010/0070100, 2010/0181780, 2010/0207951, 2010/0274408"
7940032,7940032,20110510,20081031,Power supply having maximum power point tracking function,"323283, 323284",G05F1/00, Seoul KR  Gyunggi-do KR  Seoul KR  Daejeon KR  Gyunggi-do KR  Gyunggi-do KR  Incheon KR  Gyunggi-do KR  Gyunggi-do KR ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7940032,"Kim Jin Wook, Hong Sung Soo, Roh Chung Wook, Han Sang Kyoo, Kim Jong Sun, Won Jae Sun, Oh Dong Seong, Jang Dea Min, Kim Jong Hae","","",Solar Inverter,"5654883, 6281485, 6493246, 7394237, 7714550, 2004/0207366, 2006/0017327, 1020070078092, 1020070078524, 100757320"
8334617,8334617,20121218,20090701,System and method for energy optimization in photovoltaic generators,"307 80, 307 82",H02J1/00, Madrid ES  Madrid ES  Madrid ES  Madrid ES ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8334617,"Vega Betoret Alejandro, Diez-Hochleitner Ruiz Alfredo, Sanz Landivar Oscar, Almansa Leandrez Jose Alfonso","","",Solar Inverter,"5500052, 6285572, 6448489, 6800964, 7110273, 7555665, 2008/0078436, 2009/0183405, 2284577, 2002073184"
8305058,8305058,20121106,20081031,Power supply having an improved maximum power point tracking function,"323282, 323284, 323285, 323222, 323223","G05F1/40, G05F1/44, G05F1/56", Seoul KR  Gyunggi-do KR  Daejeon KR  Seoul KR  Gyunggi-do KR  Gyunggi-do KR  Gyunggi-do KR  Incheon KR  Gyunggi-do KR ,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8305058,"Kim Jin Wook, Hong Sung Soo, Han Sang Kyoo, Roh Chung Wook, Kim Jong Sun, Lee Sang Hun, Won Jae Sun, Oh Dong Seong, Kim Jong Hae","","",Solar Inverter,"5869956, 5923158, 7248946, 2003/0117822, 2005/0254191, 2006/0071327, 2007/0290668, 2008/0203994, 2008/0278983, 2010/0265747, 1994-008141, 1020070078092, 2007-0078524, 100757320"
